store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
1048044940732308745,0.0,0.0,0.0,60.0,10.0,70.0
1048208623308015242,60.0,24.0,168.0,0.0,0.0,0.0
1048472060871258012,60.0,15.75,102.0,0.0,0.0,0.0
1048487412286895027,60.0,17.983333333333334,125.88333333333334,0.0,0.0,0.0
104915753821730949,0.0,0.0,0.08035714285714321,60.0,24.0,0.9196428571428569
1049573275137902434,60.0,23.983333333333334,167.88333333333333,0.0,-3.789561257387201e-15,0.0
1049982020610429807,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1050110736424701586,60.0,7.0,35.0,0.0,0.0,0.0
1050423000865414301,60.0,15.5,105.5,0.0,0.0,0.0
1050521747034630519,0.0,0.0,0.0,60.0,12.0,84.0
1050565545391667097,60.0,7.75,45.5,0.0,0.0,0.0
1050708729116493133,0.0,0.0,0.0,60.0,24.0,168.0
1053878807136352286,60.0,11.0,66.24972222222223,0.0,0.0,0.0
1054127900102066513,60.0,19.82608695652174,149.67272727272726,0.0,4.1739130434782625,18.32727272727273
1054594275499808502,0.0,0.0,0.0,60.0,24.0,168.0
1054904576685614049,0.0,0.0,36.9908256880734,60.0,24.0,131.00917431192659
1056058812228241727,0.0,0.0,0.0,60.0,7.5,37.0
1057525043621726214,60.0,24.0,168.0,0.0,0.0,0.0
1057820506590851592,0.0,9.0,63.0,60.0,0.0,0.0
1058415345127439531,60.0,11.25,81.71666666666667,0.0,0.0,0.0
1059123788319082228,0.0,0.0,0.0,60.0,24.0,168.0
1060079720879560216,0.0,4.0,28.0,60.0,0.0,0.0
1060179255899616212,60.0,16.98333333333333,121.93249999999999,0.0,1.8947806286936005e-15,0.0
1060707578719574169,60.0,14.0,92.0,0.0,0.0,0.0
1061377620149100407,46.62534633333334,12.0,84.0,-7.105427357601002e-15,0.0,0.0
1062490453651181568,0.0,0.0,0.08256880733944942,60.0,24.0,0.9174311926605506
1064112117197892037,60.0,11.0,78.0,0.0,0.0,0.0
106468360682739586,60.0,9.0,63.0,0.0,0.0,0.0
1065143266538840095,60.0,9.5,69.0,0.0,0.0,0.0
1066245913385646140,60.0,10.0,60.0,0.0,0.0,0.0
1067538211658205745,60.0,0.47916666666666674,7.612562562562563,0.0,11.020833333333334,76.88688188188189
1068022646604801297,60.0,13.983333333333333,97.88333333333331,0.0,0.0,1.5158245029548804e-14
1068641097810732404,60.0,24.0,168.0,0.0,0.0,0.0
1068919759104443995,60.0,23.0,162.05309734513276,0.0,1.0,5.946902654867245
1069175913867471706,60.0,10.0,68.95,0.0,0.0,0.0
10698744144787762,60.0,12.983333333333333,94.91611111111112,0.0,0.0,0.0
1070946354555868260,60.0,10.5,73.5,0.0,0.0,0.0
107097686070974319,60.0,13.12476851851852,94.35644394394394,0.0,2.6249537037037025,15.891611611611612
1072565569128117545,0.0,0.0,69.75,60.0,15.5,38.75
107274698920910512,60.0,24.0,137.05263157894737,0.0,0.0,30.94736842105264
1073263831895289355,0.0,0.0,0.0,60.0,9.5,62.5
1073576646108301626,60.0,13.999722222222223,97.99805555555557,0.0,0.0,-1.5158245029548804e-14
1073777312888924212,60.0,24.0,168.0,0.0,0.0,0.0
1073990351660494227,0.0,0.0,0.0,60.0,11.5,81.5
1074204697604602911,60.0,24.0,168.0,0.0,0.0,0.0
1075549594145813154,60.0,10.75,64.5,0.0,0.0,0.0
1075566010243233433,60.0,24.0,168.0,0.0,0.0,0.0
1075887371819081196,60.0,24.0,168.0,0.0,0.0,0.0
1076119633369684283,60.0,23.983333333333334,160.4,0.0,-3.789561257387201e-15,0.0
1076149370196351828,60.0,9.5,66.5,0.0,0.0,0.0
1076326551375173763,0.0,0.0,0.0,60.0,9.0,58.0
107685653027490811,60.0,9.5,58.0,0.0,0.0,0.0
1077148464740608124,60.0,13.0,87.0,0.0,0.0,0.0
1077279434450600740,0.0,0.0,0.0,60.0,11.0,76.99944444444445
1077598105044859333,60.0,24.0,168.0,0.0,0.0,0.0
1077901899928224326,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1078016753487047873,0.0,0.0,3.274553571428571,60.0,7.75,37.47544642857143
1078577099456014476,60.0,10.0,60.0,0.0,0.0,0.0
1078614651853409853,0.0,0.0,0.0,60.0,24.0,168.0
1079126965017760358,60.0,5.9375,49.42272727272727,0.0,3.5625,16.077272727272724
1080003241488995926,0.0,0.0,14.642201834862385,60.0,9.5,51.857798165137616
1080245494597782861,0.0,6.0,35.50909090909091,60.0,0.0,6.490909090909091
1081857154158966079,60.0,24.0,160.36363636363637,0.0,0.0,7.636363636363634
1082241040455504337,60.0,24.0,160.5,0.0,0.0,7.5
108258734115101969,60.0,15.346938775510203,103.15695067264573,0.0,0.6530612244897971,4.843049327354265
1082837889100865075,0.0,0.0,9.0,60.0,24.0,159.0
1083847188438126371,60.0,12.983333333333333,91.93277777777779,0.0,0.0,0.0
1084653751009957636,60.0,10.5,73.5,0.0,0.0,0.0
1085824308941718209,0.0,1.25,8.783783783783784,60.0,3.75,16.216216216216214
1086760578317199372,0.0,0.375,49.945945945945944,60.0,8.625,13.054054054054056
1086950757564092295,60.0,24.0,168.0,0.0,0.0,0.0
1087341422062225633,60.0,24.0,168.0,0.0,0.0,0.0
1087889765091730849,0.0,5.958333333333334,49.7,60.0,5.041666666666666,27.3
1088902028895856787,60.0,14.5,101.5,0.0,0.0,0.0
108968345947796639,0.0,0.0,0.0,60.0,24.0,168.0
1090423191169208954,60.0,7.2229108944444445,58.0,0.0,0.0,0.0
1091306445493916403,60.0,9.0,54.0,0.0,0.0,0.0
1091310099317588321,60.0,13.483333333333333,109.38333333333335,0.0,0.0,-1.5158245029548804e-14
10913998916849586,60.0,24.0,168.0,0.0,0.0,0.0
1091945810399721896,60.0,14.0,98.0,0.0,0.0,0.0
1092839783920254293,60.0,12.0,85.0,0.0,0.0,0.0
1094996317198305945,0.0,0.0,168.0,60.0,24.0,0.0
1095317074200225605,60.0,10.5,71.5,0.0,0.0,0.0
1095327981484514935,0.0,0.0,63.0,60.0,9.0,0.0
1096872701492823086,60.0,23.983333333333334,167.88333333333333,0.0,-3.789561257387201e-15,0.0
1097172501930798643,60.0,7.2229108944444445,65.0,0.0,0.0,0.0
1097657735530242385,60.0,2.2229108944444445,35.0,0.0,0.0,0.0
1099483602963486225,0.0,4.999907407407408,49.63544444444445,60.0,9.999814814814814,55.3626111111111
1099493009699104997,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1099833928414184218,60.0,9.25,56.75,0.0,0.0,0.0
1100604748885223117,0.0,0.0,0.0,60.0,9.0,77.0
1100614298082810014,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1101491908644610994,60.0,8.222910894444444,61.0,0.0,0.0,0.0
1103291767139706923,60.0,9.5,68.5,0.0,0.0,0.0
110446890183797413,0.0,0.0,0.0,60.0,24.0,168.0
1105570469123927350,60.0,13.0,91.0,0.0,0.0,0.0
1108305706146473413,60.0,9.0,63.0,0.0,0.0,0.0
110851142722660937,60.0,13.0,91.0,0.0,0.0,0.0
1108544069153759179,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1108855933943795950,60.0,23.98333333333333,164.8169710806697,0.0,0.0,3.066362252663627
1109260002004467961,60.0,11.75,95.93333333333334,0.0,0.0,0.0
1110120941763025868,60.0,10.75,77.25,0.0,0.0,0.0
1111908011565911561,60.0,3.0625,33.35820058997051,0.0,9.1875,56.39124385447394
1112064045953113921,60.0,24.0,168.0,0.0,0.0,0.0
1113154600772620212,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1113317606098222174,0.0,0.0,167.88333333333333,60.0,23.98333333333333,0.0
1114354932698444516,0.0,0.0,0.0,60.0,15.0,105.0
111535992101736451,60.0,24.0,168.0,0.0,0.0,0.0
1116295273010322427,0.0,6.1020408163265305,52.058823529411775,60.0,6.8979591836734695,36.441176470588225
1116400750309375246,60.0,17.983333333333334,125.88333333333334,0.0,0.0,0.0
1117000796123240530,60.0,14.749722222222223,103.49805555555557,0.0,0.0,-1.5158245029548804e-14
1117225057788003557,0.0,0.0,13.735909090909091,60.0,23.98333333333333,154.14742424242425
1117389266276142359,0.0,0.0,1.0,60.0,24.0,0.0
1117406928487289377,60.0,23.983333333333334,164.8719730941704,0.0,-3.789561257387201e-15,3.011360239162938
1117967245891031528,0.0,0.0,0.0,60.0,24.0,168.0
1118591033928503491,60.0,20.49972222222222,140.93559027777778,0.0,0.0,2.5624652777777857
1118714752330700842,60.0,24.0,168.0,0.0,0.0,0.0
1119315912279762464,60.0,24.0,168.0,0.0,0.0,0.0
111941507920209544,60.0,24.0,168.0,0.0,0.0,0.0
1120203242682432112,0.0,0.0,0.0,60.0,24.0,168.0
1120829635370895609,0.0,4.899922222222222,50.31170138888889,60.0,12.5998,72.18635416666666
1121349216754706654,60.0,10.233333333333333,73.63333333333334,0.0,0.0,0.0
1122998944777904413,60.0,19.99972222222222,139.99805555555557,0.0,0.0,0.0
1123225066534281122,0.0,0.0,0.0,60.0,9.5,59.0
1123487660396302079,60.0,8.09375,55.04504504504505,0.0,2.40625,9.954954954954951
1123924333628941074,60.0,24.0,168.0,0.0,0.0,0.0
1124015659351481418,0.0,0.0,0.0,60.0,24.0,168.0
1124477734195874697,60.0,11.75,81.25,0.0,0.0,0.0
1126772962709719755,0.0,0.0,43.5,60.0,24.0,0.0
1127383672426536793,60.0,23.983333333333334,167.88333333333333,0.0,-3.789561257387201e-15,0.0
1128486872894055949,60.0,9.0,63.0,0.0,0.0,0.0
1128714831617789787,0.0,0.0,38.18181818181817,60.0,24.0,129.81818181818184
1129475368279928160,60.0,24.0,168.0,0.0,0.0,0.0
1129531468306022080,46.62534633333334,8.0,33.81818181818182,-7.105427357601002e-15,0.0,6.181818181818179
1129596624342748847,60.0,14.0,98.0,0.0,0.0,0.0
112999047392063113,60.0,9.0,63.0,0.0,0.0,0.0
1131474887653473486,0.0,0.0,0.0,60.0,5.0,37.0
1133297841839630705,60.0,24.0,168.0,0.0,0.0,0.0
1133995665442958764,60.0,13.0,93.95,0.0,0.0,0.0
1135280948905249992,60.0,13.0,91.0,0.0,0.0,0.0
1136568205036649988,60.0,17.466666666666665,122.26666666666667,0.0,0.0,0.0
1136601185047604763,60.0,12.0,74.0,0.0,0.0,0.0
1136959594363361613,60.0,24.0,168.0,0.0,0.0,0.0
1137297385488639192,0.0,4.37482638888889,31.061267361111106,60.0,2.624895833333333,17.936788194444446
1137506062745200344,60.0,20.49972222222222,140.94697901234565,0.0,0.0,2.5510765432099105
1138056988177935645,0.0,16.0,91.66666666666667,60.0,0.0,18.333333333333332
1141260295122720151,0.0,0.0,0.0,60.0,24.0,168.0
1142217956989272744,0.0,0.0,0.0,60.0,5.0,43.0
1142405732683301271,0.0,0.0,0.0,60.0,13.0,78.0
114242703022172426,60.0,14.5,101.5,0.0,0.0,0.0
114275044024650773,0.0,7.0,49.0,60.0,0.0,0.0
1143303858683706929,60.0,24.0,168.0,0.0,0.0,0.0
1143989207783356090,60.0,10.5,74.5,0.0,0.0,0.0
1145220256665340940,60.0,12.5,86.46666666666667,0.0,0.0,0.0
114551850046024710,60.0,6.7229108944444445,41.441441441441434,0.0,0.0,8.558558558558563
1145702300073287243,60.0,24.0,168.0,0.0,0.0,0.0
1146059875634627040,60.0,24.0,168.0,0.0,0.0,0.0
1146388587084283833,60.0,22.040816326530614,124.10050251256281,0.0,1.9591836734693857,43.89949748743719
1147194508948918576,0.0,0.0,0.0,60.0,24.0,168.0
1147446598188868848,60.0,21.483333333333334,154.38333333333333,0.0,0.0,0.0
114885739531774322,60.0,24.0,168.0,0.0,0.0,0.0
1149449414046964687,46.62534633333334,12.0,82.0,-7.105427357601002e-15,0.0,0.0
1149791945071476024,60.0,9.5,62.5,0.0,0.0,0.0
1150055599174577942,60.0,23.983333333333334,147.9163888888889,0.0,-3.789561257387201e-15,0.0
1150643572166714340,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1151180501635028893,0.0,0.0,45.373873873873876,60.0,23.98333333333333,122.50945945945946
1151531425368716635,60.0,12.0,84.0,0.0,12.0,84.0
115153419187560180,60.0,5.75,39.25,0.0,0.0,0.0
1152281987627715479,60.0,4.199999999999999,74.43243243243244,0.0,10.8,27.56756756756757
1152492611924511282,60.0,18.99972222222222,130.99805555555557,0.0,0.0,0.0
1152753082208387935,60.0,24.0,168.0,0.0,0.0,0.0
1153213810130720240,0.0,0.0,11.2,60.0,11.0,65.8
1153407512324830339,46.62534633333334,10.0,58.0,-7.105427357601002e-15,0.0,0.0
115475171852550934,60.0,24.0,168.0,0.0,0.0,0.0
1154866898913760480,0.0,0.0,0.0,60.0,24.0,168.0
1155524075673736230,0.0,5.958333333333334,47.125,60.0,7.041666666666666,43.875
11559715717939685,0.0,0.0,0.0,60.0,13.0,91.0
1156603085055048182,0.0,9.5,56.192660550458726,60.0,0.0,6.307339449541276
1156949324820848809,0.0,0.0,0.0,60.0,7.0,54.0
1157040901941323139,60.0,24.0,168.0,0.0,0.0,0.0
1157403575331456104,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1158893268168195549,0.0,0.0,47.787610619469014,60.0,11.0,24.212389380530983
1160278996578677256,0.0,0.0,0.0,60.0,24.0,168.0
1162838761932847848,60.0,10.0,70.0,0.0,0.0,0.0
1163658589102346157,60.0,24.0,168.0,0.0,0.0,0.0
1163783866992181238,60.0,13.0,92.0,0.0,0.0,0.0
1166676227748031010,60.0,10.25,73.75,0.0,0.0,0.0
11670395796048660,0.0,0.0,0.0,60.0,24.0,168.0
1167606057400056873,0.0,0.0,0.0,60.0,24.0,168.0
1168158950802293436,60.0,11.0,76.0,0.0,0.0,0.0
1168653501118413963,60.0,24.0,168.0,0.0,0.0,0.0
1169124698514559499,0.0,0.0,0.0,60.0,24.0,168.0
1169347689335808384,60.0,10.0,69.5,0.0,0.0,0.0
1170561581513852001,60.0,14.0,98.0,0.0,0.0,0.0
1170709653513740101,0.0,21.0,143.78378378378378,60.0,3.0,24.21621621621622
1170809964814331317,60.0,22.984027777777776,152.62121212121212,0.0,0.9993055555555543,15.262121212121201
1172353394959933404,60.0,24.0,168.0,0.0,0.0,0.0
1172776965412058288,60.0,24.0,168.0,0.0,0.0,0.0
1172980469152334294,60.0,11.483333333333333,69.9,0.0,0.0,0.0
117337394419525839,0.0,0.0,0.0,60.0,9.0,54.5
117383178898485873,60.0,5.39,51.595982142857146,0.0,6.86,34.654017857142854
1174210677082031554,0.0,5.833217592592593,51.107192192192194,60.0,8.16650462962963,41.891141141141134
1174555897733980976,0.0,0.0,0.0,60.0,12.0,84.0
1175393438218555947,60.0,12.0,84.0,0.0,0.0,0.0
1176400014944170417,0.0,0.0,0.0,60.0,10.983055555555556,78.89805555555556
117659288711469627,60.0,8.25,42.416666666666664,0.0,0.0,0.0
1176649077961475489,0.0,0.0,0.0,60.0,12.0,84.0
1177035080301265113,60.0,23.00442176870748,159.6390625,0.0,0.9789115646258476,8.244270833333333
1177989442010373484,0.0,0.0,0.0,60.0,13.0,91.0
1178033002921838531,0.0,1.6,17.513513513513512,60.0,18.4,103.98648648648648
1178964235062641776,60.0,8.5,54.5,0.0,0.0,0.0
1181336060537986213,60.0,16.0,112.0,0.0,0.0,0.0
118180560078308617,60.0,12.5,82.0,0.0,0.0,0.0
1182199636118279335,0.0,0.0,9.218181818181819,60.0,11.0,68.78181818181818
1183434922498969285,0.0,0.0,0.0,60.0,24.0,168.0
1184862317233235711,60.0,17.987499999999997,140.41151515151518,0.0,5.995833333333334,27.47181818181816
1185731037815681461,0.0,0.0,0.0,60.0,24.0,168.0
1185838300325525283,60.0,7.2229108944444445,66.0,0.0,0.0,0.0
1186140560025319332,60.0,13.5,69.375,0.0,0.0,23.125
118693972130481955,60.0,24.0,168.0,0.0,0.0,0.0
1187163845750987431,60.0,16.0,95.83783783783785,0.0,0.0,12.162162162162153
1188161430221968360,60.0,11.0,73.0,0.0,0.0,0.0
1188316184133981335,60.0,24.0,168.0,0.0,0.0,0.0
1188705762889389430,60.0,24.0,168.0,0.0,0.0,0.0
11892938598446047,13.374653666666667,3.749861111111111,26.35037537537538,0.0,3.749861111111111,18.647957957957956
1189436431457152387,60.0,10.0,40.0,0.0,0.0,0.0
1189875593133624582,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1191270924274984758,0.0,0.0,0.25663716814159443,60.0,24.0,0.7433628318584056
1192951921915455127,60.0,4.5,31.5,0.0,0.0,0.0
1193885630958865179,60.0,17.983333333333334,125.88333333333334,0.0,0.0,0.0
1194083857983025070,60.0,16.0,107.88990825688073,0.0,0.0,4.110091743119271
119434102936925358,60.0,11.983333333333336,57.66979166666667,0.0,-1.8947806286936005e-15,26.213541666666668
119435691402838226,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1194514756706471547,0.0,3.7770891055555555,55.0,60.0,0.0,0.0
119512675364449332,60.0,11.733333333333333,82.13333333333334,0.0,0.0,0.0
119519432107012204,60.0,11.5,80.5,0.0,0.0,0.0
1195509232959398933,0.0,0.0,0.0,60.0,6.0,42.0
1195597592963692878,60.0,24.0,168.0,0.0,0.0,0.0
1195863916137260984,60.0,13.0,91.0,0.0,0.0,0.0
119701008135004703,60.0,12.25,85.75,0.0,0.0,0.0
1198655103691192273,0.0,0.375,4.909090909090909,60.0,8.625,49.09090909090909
1199210165682135974,0.0,0.0,0.0,60.0,6.666666666666667,46.666666666666664
1199609188945825864,60.0,10.0,70.0,0.0,0.0,0.0
1200019575161721975,0.0,0.0,6.704368686868687,60.0,10.249722222222223,67.04368686868686
1200739515636438055,0.0,5.6,53.3063063063063,60.0,8.4,43.6936936936937
1201335973473660846,0.0,5.720000000000001,46.707964601769916,60.0,7.279999999999999,44.292035398230084
1202271886462753753,60.0,10.0,69.5,0.0,0.0,0.0
1202632237927065067,60.0,17.279999999999998,107.57894736842104,0.0,6.720000000000001,60.42105263157896
1204565709867704670,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
1207935341756348448,60.0,17.249319727891155,114.84093567251463,0.0,0.7340136054421768,11.042397660818702
1207935427234839942,60.0,14.0,94.5,0.0,0.0,0.0
1209276477146037485,60.0,13.999722222222223,101.99805555555555,0.0,0.0,0.0
1209402228564517444,60.0,13.0,91.0,0.0,0.0,0.0
1210751661822288915,60.0,13.983333333333333,97.88333333333331,0.0,0.0,1.5158245029548804e-14
1212129555023726964,60.0,24.0,168.0,0.0,0.0,0.0
1213131748157718042,0.0,0.0,0.08181818181818289,60.0,24.0,0.9181818181818172
1213381968396960584,60.0,24.0,168.0,0.0,0.0,0.0
1213599407959378897,60.0,12.0,67.92920353982302,0.0,0.0,8.070796460176984
1214336484911481863,60.0,16.559744444444444,109.5388501001001,0.0,1.4399777777777785,16.459205455455443
1214463650020822845,60.0,24.0,165.0782608695652,0.0,0.0,2.9217391304347986
1214879170516829229,60.0,24.0,168.0,0.0,0.0,0.0
1215441179124658495,0.0,0.0,0.0,60.0,24.0,168.0
1215655327815183943,60.0,23.983333333333334,164.8584084084084,0.0,-3.789561257387201e-15,3.024924924924926
1216207425118737115,60.0,24.0,168.0,0.0,0.0,0.0
1217505942626861817,60.0,24.0,168.0,0.0,0.0,0.0
1217915522083805984,60.0,11.0,77.0,0.0,0.0,0.0
1218465664849319613,60.0,24.0,168.0,0.0,0.0,0.0
1219493612017477687,0.0,0.0,0.0,60.0,24.0,168.0
1220459219622194660,0.0,5.958333333333334,50.1875,60.0,5.041666666666666,26.8125
1220550210476923687,0.0,0.7199999999999996,9.75,60.0,5.28,32.25
1220651511351042727,60.0,24.0,168.0,0.0,0.0,0.0
1220804311105593039,60.0,24.0,168.0,0.0,0.0,0.0
1221300488192191098,60.0,12.499768518518518,86.77921486555049,0.0,2.4999537037037043,18.218840690005074
1222535850393860412,60.0,15.0,105.0,0.0,0.0,0.0
1222808398511640259,0.0,0.0,0.0,60.0,10.75,75.25
1222893676877529147,0.0,8.0,48.0,60.0,0.0,0.0
1223071685360669337,60.0,18.99972222222222,132.99805555555557,0.0,0.0,0.0
1223112385578319993,0.0,3.5,21.0,60.0,0.0,0.0
1223535685776085287,0.0,0.0,0.0,60.0,24.0,168.0
1224917601667833196,60.0,23.98333333333333,167.88333333333333,0.0,0.0,0.0
122674762669669512,60.0,15.0,105.0,0.0,0.0,0.0
1227871110536975051,60.0,7.2229108944444445,23.142857142857142,0.0,0.0,17.357142857142858
1227925152111468964,0.0,0.0,0.0,60.0,10.75,65.75
122815034483791934,0.0,0.0,0.0,60.0,12.0,84.0
1228169036924510751,0.0,0.0,0.0,60.0,24.0,168.0
1228746224876162654,60.0,23.983333333333334,160.4,0.0,-3.789561257387201e-15,0.0
12292291527292130,60.0,24.0,168.0,0.0,0.0,0.0
1230130472277886354,60.0,17.5,118.5,0.0,0.0,0.0
1230271030719125752,60.0,6.0,30.0,0.0,0.0,0.0
1230398065636822664,60.0,13.983333333333333,112.88333333333335,0.0,0.0,-1.5158245029548804e-14
1230586660348188671,0.0,5.833333333333333,33.0,60.0,1.1666666666666667,9.0
1230887602768645085,60.0,10.5,63.0,0.0,0.0,0.0
123140478120335491,60.0,24.0,168.0,0.0,0.0,0.0
